"X","paper_doi","paper_files","paper_comment","np_core","np_shell_1","np_shell_2","np_shell_3","np_hydro_size","np_zeta","syn_description","syn_method","syn_temp","syn_pH","syn_steer","syn_atm","syn_press","syn_surf","syn_doi","xrd_scherrer_size","xrd_crystallinity","xrd_fracs","xrd_files","emic_exp_type","emic_kV","emic_scan_regime","emic_interplanar_dist","emic_size","emic_x_size","emic_y_size","emic_z_size","emic_shape","emic_files","ads_method","ads_adsorbate","ads_pore_volume","ads_density","ads_pore_size","ads_surf_area","ads_files","tox_test_type","tox_cell_line","tox_gen_tox","tox_mtt_24","tox_mtt_48","tox_mtt_72","tox_lc50","tox_noec","tox_loes","tox_live_frac","tox_apopt_frac","tox_necr_frac","squid_temp","squid_h_max","squid_sat_mag","squid_coerc_f","squid_rem_mag","squid_orient","squid_h_bias","squid_files","zfc_temp_min","zfc_temp_max","zfc_h_meas","zfc_temp_block","zfc_files","htherm_method","htherm_relax","htherm_h_amplitude","htherm_amf_freq","htherm_sar","htherm_ilp","htherm_toxicity","htherm_files","magmech_mech","magmech_h_val","magmech_mag_grad","magmech_torque","magmech_wdist","magmech_mag_type","magmech_target","magmech_target_force","mri_h_val","mri_r1","mri_r2","dds_h_val","dds_mag_grad","dds_wdist","dds_mag_type","dds_vessel","dds_velocity","dds_accumulation","mep_mep_coef","mep_h_val","mep_h_opt","mep_epsilon","mep_piezo","mep_resist"
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"Air","y-Fe2O3","ZDS","","12",,"The synthesis of Mn3O4 nanocubes with a side length of 12 nm was carried out according to a modification of a literature method.46 Briefly, 1 mmol of manganese(II) acetate, 0.67 g of oleylamine (OAm), and 0.12 g of oleic acid (OA) were dissolved in 8 mL of xylene under air. Then the solution was stirred and slowly heated to 90 °C before 1 mL of deionized water was injected into the solution. The resulting solution was maintained at 90 °C for 1.5 h. For the synthesis of Mn3O4 nanocubes with a side length of 19 nm, 15 mL of xylene was used instead of 8 mL of xylene. For the synthesis of Mn3O4 nanocubes with asidelengthof8nm,1.34gofOAmand0.25gofOAwereused instead of 0.67 g of OAm and 0.12 g of OA. A suspension (16 mL) of as-prepared Mn3O4 nanocubes in a 100 mL round-bottom flask was heated to 90 °C and vigorously stirred. Then 1 mL of 2.4 M aqueous iron(II) chloride tetrahydrate was injected. The resulting solution was maintained at 90 °C for 1.5 h. After cooled to room temperature, 20 mL of ethanol was added to precipitate HPIOs, which were washed three times with ethanol. As-prepared hollow porous γ-Fe2O3 nanoboxes were well-dispersed in nonpolar solvents such as n-hexane, chloroform, and toluene.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"9","9","9","9","Cubic","","","",,,"1.23",,,"MTT","HepG2","","95",,,,,,,,,"300","50","13.61","0","0",,,,,,,,,"",,,,,,,,,,,,,,,,"3","2.2","45.6",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"Air","y-Fe2O3","ZDS","","18",,"The synthesis of Mn3O4 nanocubes with a side length of 12 nm was carried out according to a modification of a literature method.46 Briefly, 1 mmol of manganese(II) acetate, 0.67 g of oleylamine (OAm), and 0.12 g of oleic acid (OA) were dissolved in 8 mL of xylene under air. Then the solution was stirred and slowly heated to 90 °C before 1 mL of deionized water was injected into the solution. The resulting solution was maintained at 90 °C for 1.5 h. For the synthesis of Mn3O4 nanocubes with a side length of 19 nm, 15 mL of xylene was used instead of 8 mL of xylene. For the synthesis of Mn3O4 nanocubes with asidelengthof8nm,1.34gofOAmand0.25gofOAwereused instead of 0.67 g of OAm and 0.12 g of OA. A suspension (16 mL) of as-prepared Mn3O4 nanocubes in a 100 mL round-bottom flask was heated to 90 °C and vigorously stirred. Then 1 mL of 2.4 M aqueous iron(II) chloride tetrahydrate was injected. The resulting solution was maintained at 90 °C for 1.5 h. After cooled to room temperature, 20 mL of ethanol was added to precipitate HPIOs, which were washed three times with ethanol. As-prepared hollow porous γ-Fe2O3 nanoboxes were well-dispersed in nonpolar solvents such as n-hexane, chloroform, and toluene.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"14","14","14","14","Cubic","","","",,,"1.4",,,"MTT","HepG2","","96",,,,,,,,,"300","50","25.6","0","0",,,,,,,,,"",,,,,,,,,,,,,,,,"0.5","27.2","54.9",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"Air","y-Fe2O3","ZDS","","18",,"The synthesis of Mn3O4 nanocubes with a side length of 12 nm was carried out according to a modification of a literature method.46 Briefly, 1 mmol of manganese(II) acetate, 0.67 g of oleylamine (OAm), and 0.12 g of oleic acid (OA) were dissolved in 8 mL of xylene under air. Then the solution was stirred and slowly heated to 90 °C before 1 mL of deionized water was injected into the solution. The resulting solution was maintained at 90 °C for 1.5 h. For the synthesis of Mn3O4 nanocubes with a side length of 19 nm, 15 mL of xylene was used instead of 8 mL of xylene. For the synthesis of Mn3O4 nanocubes with asidelengthof8nm,1.34gofOAmand0.25gofOAwereused instead of 0.67 g of OAm and 0.12 g of OA. A suspension (16 mL) of as-prepared Mn3O4 nanocubes in a 100 mL round-bottom flask was heated to 90 °C and vigorously stirred. Then 1 mL of 2.4 M aqueous iron(II) chloride tetrahydrate was injected. The resulting solution was maintained at 90 °C for 1.5 h. After cooled to room temperature, 20 mL of ethanol was added to precipitate HPIOs, which were washed three times with ethanol. As-prepared hollow porous γ-Fe2O3 nanoboxes were well-dispersed in nonpolar solvents such as n-hexane, chloroform, and toluene.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"14","14","14","14","Cubic","","","",,,"1.4",,,"MTT","HepG2","","96",,,,,,,,,"300","50","25.6","0","0",,,,,,,,,"",,,,,,,,,,,,,,,,"1.5","17.7","66.3",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"Air","y-Fe2O3","ZDS","","18",,"The synthesis of Mn3O4 nanocubes with a side length of 12 nm was carried out according to a modification of a literature method.46 Briefly, 1 mmol of manganese(II) acetate, 0.67 g of oleylamine (OAm), and 0.12 g of oleic acid (OA) were dissolved in 8 mL of xylene under air. Then the solution was stirred and slowly heated to 90 °C before 1 mL of deionized water was injected into the solution. The resulting solution was maintained at 90 °C for 1.5 h. For the synthesis of Mn3O4 nanocubes with a side length of 19 nm, 15 mL of xylene was used instead of 8 mL of xylene. For the synthesis of Mn3O4 nanocubes with asidelengthof8nm,1.34gofOAmand0.25gofOAwereused instead of 0.67 g of OAm and 0.12 g of OA. A suspension (16 mL) of as-prepared Mn3O4 nanocubes in a 100 mL round-bottom flask was heated to 90 °C and vigorously stirred. Then 1 mL of 2.4 M aqueous iron(II) chloride tetrahydrate was injected. The resulting solution was maintained at 90 °C for 1.5 h. After cooled to room temperature, 20 mL of ethanol was added to precipitate HPIOs, which were washed three times with ethanol. As-prepared hollow porous γ-Fe2O3 nanoboxes were well-dispersed in nonpolar solvents such as n-hexane, chloroform, and toluene.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"14","14","14","14","Cubic","","","",,,"1.4",,,"MTT","HepG2","","96",,,,,,,,,"300","50","25.6","0","0",,,,,,,,,"",,,,,,,,,,,,,,,,"3","4.8","93.3",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"Air","y-Fe2O3","ZDS","","18",,"The synthesis of Mn3O4 nanocubes with a side length of 12 nm was carried out according to a modification of a literature method.46 Briefly, 1 mmol of manganese(II) acetate, 0.67 g of oleylamine (OAm), and 0.12 g of oleic acid (OA) were dissolved in 8 mL of xylene under air. Then the solution was stirred and slowly heated to 90 °C before 1 mL of deionized water was injected into the solution. The resulting solution was maintained at 90 °C for 1.5 h. For the synthesis of Mn3O4 nanocubes with a side length of 19 nm, 15 mL of xylene was used instead of 8 mL of xylene. For the synthesis of Mn3O4 nanocubes with asidelengthof8nm,1.34gofOAmand0.25gofOAwereused instead of 0.67 g of OAm and 0.12 g of OA. A suspension (16 mL) of as-prepared Mn3O4 nanocubes in a 100 mL round-bottom flask was heated to 90 °C and vigorously stirred. Then 1 mL of 2.4 M aqueous iron(II) chloride tetrahydrate was injected. The resulting solution was maintained at 90 °C for 1.5 h. After cooled to room temperature, 20 mL of ethanol was added to precipitate HPIOs, which were washed three times with ethanol. As-prepared hollow porous γ-Fe2O3 nanoboxes were well-dispersed in nonpolar solvents such as n-hexane, chloroform, and toluene.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"21","21","21","21","Cubic","","","",,,"1.12",,,"MTT","HepG2","","97",,,,,,,,,"300","50","32.53","0","0",,,,,,,,,"",,,,,,,,,,,,,,,,"0.5","27.7","82.6",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"Air","y-Fe2O3","ZDS","","18",,"The synthesis of Mn3O4 nanocubes with a side length of 12 nm was carried out according to a modification of a literature method.46 Briefly, 1 mmol of manganese(II) acetate, 0.67 g of oleylamine (OAm), and 0.12 g of oleic acid (OA) were dissolved in 8 mL of xylene under air. Then the solution was stirred and slowly heated to 90 °C before 1 mL of deionized water was injected into the solution. The resulting solution was maintained at 90 °C for 1.5 h. For the synthesis of Mn3O4 nanocubes with a side length of 19 nm, 15 mL of xylene was used instead of 8 mL of xylene. For the synthesis of Mn3O4 nanocubes with asidelengthof8nm,1.34gofOAmand0.25gofOAwereused instead of 0.67 g of OAm and 0.12 g of OA. A suspension (16 mL) of as-prepared Mn3O4 nanocubes in a 100 mL round-bottom flask was heated to 90 °C and vigorously stirred. Then 1 mL of 2.4 M aqueous iron(II) chloride tetrahydrate was injected. The resulting solution was maintained at 90 °C for 1.5 h. After cooled to room temperature, 20 mL of ethanol was added to precipitate HPIOs, which were washed three times with ethanol. As-prepared hollow porous γ-Fe2O3 nanoboxes were well-dispersed in nonpolar solvents such as n-hexane, chloroform, and toluene.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"21","21","21","21","Cubic","","","",,,"1.12",,,"MTT","HepG2","","97",,,,,,,,,"300","50","32.53","0","0",,,,,,,,,"",,,,,,,,,,,,,,,,"1.5","21.4","92.9",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"Air","y-Fe2O3","ZDS","","18",,"The synthesis of Mn3O4 nanocubes with a side length of 12 nm was carried out according to a modification of a literature method.46 Briefly, 1 mmol of manganese(II) acetate, 0.67 g of oleylamine (OAm), and 0.12 g of oleic acid (OA) were dissolved in 8 mL of xylene under air. Then the solution was stirred and slowly heated to 90 °C before 1 mL of deionized water was injected into the solution. The resulting solution was maintained at 90 °C for 1.5 h. For the synthesis of Mn3O4 nanocubes with a side length of 19 nm, 15 mL of xylene was used instead of 8 mL of xylene. For the synthesis of Mn3O4 nanocubes with asidelengthof8nm,1.34gofOAmand0.25gofOAwereused instead of 0.67 g of OAm and 0.12 g of OA. A suspension (16 mL) of as-prepared Mn3O4 nanocubes in a 100 mL round-bottom flask was heated to 90 °C and vigorously stirred. Then 1 mL of 2.4 M aqueous iron(II) chloride tetrahydrate was injected. The resulting solution was maintained at 90 °C for 1.5 h. After cooled to room temperature, 20 mL of ethanol was added to precipitate HPIOs, which were washed three times with ethanol. As-prepared hollow porous γ-Fe2O3 nanoboxes were well-dispersed in nonpolar solvents such as n-hexane, chloroform, and toluene.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"21","21","21","21","Cubic","","","",,,"1.12",,,"MTT","HepG2","","97",,,,,,,,,"300","50","32.53","0","0",,,,,,,,,"",,,,,,,,,,,,,,,,"3","4.1","126.2",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"y-Fe2O3","","","",,,"Synthesis of IO-11 was carried out as follows: 0.909 g (1 mmol) of iron oleate complex and 159 μL (0.5 mmol) of OA were dissolved in 15 mL of 1- octadecene (ODE) at room temperature. The resulting solution was degassed for 30 min at 100 °C, and then heated to 320 °C for 3 h under a nitrogen atmosphere. After cooling to room temperature, the product was precipitated with 25 mL of hexane and 25 mL of ethanol, and washed three times with ethanol. The product was dispersed and stored in n-hexane. For synthesis of IO-17 or IO-26, 12 or 8 mL of ODE was used instead of 15 mL of ODE, respectively.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"11","11","11","11","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","50","59.82",,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.5","4.3","66.3",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"y-Fe2O3","","","",,,"Synthesis of IO-11 was carried out as follows: 0.909 g (1 mmol) of iron oleate complex and 159 μL (0.5 mmol) of OA were dissolved in 15 mL of 1- octadecene (ODE) at room temperature. The resulting solution was degassed for 30 min at 100 °C, and then heated to 320 °C for 3 h under a nitrogen atmosphere. After cooling to room temperature, the product was precipitated with 25 mL of hexane and 25 mL of ethanol, and washed three times with ethanol. The product was dispersed and stored in n-hexane. For synthesis of IO-17 or IO-26, 12 or 8 mL of ODE was used instead of 15 mL of ODE, respectively.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"11","11","11","11","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","50","59.82",,,,,,,,,,,"",,,,,,,,,,,,,,,,"1.5","4.1","79.1",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"y-Fe2O3","","","",,,"Synthesis of IO-11 was carried out as follows: 0.909 g (1 mmol) of iron oleate complex and 159 μL (0.5 mmol) of OA were dissolved in 15 mL of 1- octadecene (ODE) at room temperature. The resulting solution was degassed for 30 min at 100 °C, and then heated to 320 °C for 3 h under a nitrogen atmosphere. After cooling to room temperature, the product was precipitated with 25 mL of hexane and 25 mL of ethanol, and washed three times with ethanol. The product was dispersed and stored in n-hexane. For synthesis of IO-17 or IO-26, 12 or 8 mL of ODE was used instead of 15 mL of ODE, respectively.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"17","17","17","17","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","50","60.39",,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.5","11.5","119.5",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"y-Fe2O3","","","",,,"Synthesis of IO-11 was carried out as follows: 0.909 g (1 mmol) of iron oleate complex and 159 μL (0.5 mmol) of OA were dissolved in 15 mL of 1- octadecene (ODE) at room temperature. The resulting solution was degassed for 30 min at 100 °C, and then heated to 320 °C for 3 h under a nitrogen atmosphere. After cooling to room temperature, the product was precipitated with 25 mL of hexane and 25 mL of ethanol, and washed three times with ethanol. The product was dispersed and stored in n-hexane. For synthesis of IO-17 or IO-26, 12 or 8 mL of ODE was used instead of 15 mL of ODE, respectively.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"17","17","17","17","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","50","60.39",,,,,,,,,,,"",,,,,,,,,,,,,,,,"1.5","4.5","162.7",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"y-Fe2O3","","","",,,"Synthesis of IO-11 was carried out as follows: 0.909 g (1 mmol) of iron oleate complex and 159 μL (0.5 mmol) of OA were dissolved in 15 mL of 1- octadecene (ODE) at room temperature. The resulting solution was degassed for 30 min at 100 °C, and then heated to 320 °C for 3 h under a nitrogen atmosphere. After cooling to room temperature, the product was precipitated with 25 mL of hexane and 25 mL of ethanol, and washed three times with ethanol. The product was dispersed and stored in n-hexane. For synthesis of IO-17 or IO-26, 12 or 8 mL of ODE was used instead of 15 mL of ODE, respectively.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"26","26","26","26","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","50","44.2",,,,,,,,,,,"",,,,,,,,,,,,,,,,"0.5","16.5","185.2",,,,,,,,,,,,,
,"https://doi.org/10.1021/acs.chemmater.8b03564",,,"y-Fe2O3","","","",,,"Synthesis of IO-11 was carried out as follows: 0.909 g (1 mmol) of iron oleate complex and 159 μL (0.5 mmol) of OA were dissolved in 15 mL of 1- octadecene (ODE) at room temperature. The resulting solution was degassed for 30 min at 100 °C, and then heated to 320 °C for 3 h under a nitrogen atmosphere. After cooling to room temperature, the product was precipitated with 25 mL of hexane and 25 mL of ethanol, and washed three times with ethanol. The product was dispersed and stored in n-hexane. For synthesis of IO-17 or IO-26, 12 or 8 mL of ODE was used instead of 15 mL of ODE, respectively.","",,,,"",,"","",,"","y-Fe2O3",,"TEM","200","",,"26","26","26","26","Sphere","","","",,,,,,"","","",,,,,,,,,,"300","50","44.2",,,,,,,,,,,"",,,,,,,,,,,,,,,,"1.5","9.8","213.25",,,,,,,,,,,,,
,"https://doi.org/10.1002/adfm.201403436",,,"y-Fe2O3","Tween-80","","",,,"The iron oleate-oleylamine complex was produced using a published procedure with slight modifications.1 Specifically, Fe(III) chloride (4.3 g) were reacted with the sodium oleate (24.5 g) and oleylamine (12 mL) in a solvent mixture (hexane-140 mL, ethanol-80 mL, and water-60 mL) at 70 oC for four hours. After phase separation, the aqueous phase was drained off and the organic phase containing the precursor was washed with DI water and left to dry in a vacuum chamber overnight.
Synthesis of iron oxide nanowhiskers. Iron oxide nanowhiskers were synthesized by heating the iron oleate-oleylamine complex (1.8 g) in 1-octadecene (13 mL) at 150 oC in the presence of capping ligands (0.1 OA mL/0.2 g TOPO). The reaction was kept at the reaction temperature for 2.5 hours under an argon atmosphere.","",,,,"",,"","",,"","",,"TEM",,"",,"20","2","2","20","Nanowhiskers","","","",,,,,,"","","",,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"1.4","6.13","11.15",,,,,,,,,,,,,
